id	isv	addition	partOfSpeech	type	en	sameInLanguages	genesis	protoslavic	irregularity	cognates	etm_info	related_words
2839	měšati		v.tr. ipf.	1	mix, blend			měšati	1			
20478	měšćan, měšćanin		m.anim.	1	bourgeois	ru pl cz						
20479	měšćanstvo		n.sg.	1	bourgeoisie	ru pl cz						
27569	měšek		m.	1	bag, sack	v z						
19848	met		m.	2	throw	z		metь	1			
27630	męta		f.	1	mint			męta	1	{'Belarusian': ['мята'], 'Russian': ['мята'], 'Ukrainian': ["м'ята"], 'Old Church Slavonic': ['мѧта'], 'Bulgarian': ['метва', 'мета'], 'Cyrillic': ['метва', 'мѐтвица'], 'Latin': ['mȅtva', 'mètvica'], 'Slovene': ['mẹta', 'mẹtva (tonal orthography)'], 'Czech': ['máta'], 'Polish': ['mięta'], 'Slovak': ['mäta'], 'Lower Sorbian': ['mjatej'], 'Upper Sorbian': ['mjatej']}	From Latin mentha, from Ancient Greek μίνθη (mínthē).  	
34863	meta		f.	1	aim, target, goal	ub z sh mk						
35816	metabolizm		m.sg.	1	metabolism	v z j	I					
19849	metafor		m.	1	metaphor		I					
5255	metal		m.	1	metal	v pl sh bm	I					
36247	metaličny		adj.	1	metallic	v pl sh bm						
35098	metalurgija		f.sg.	1	metallurgy	v z j	I					
17780	metati monetų		v.ipf.	1	toss a coin							
17781	metati těnj na	(+4)	v.ipf.	1	cast a shadow							
2716	metati		v.tr. ipf.	1	throw, toss			metati	1	{'Old East Slavic': ['метати'], 'Belarusian': ['мятацца'], 'Russian': ['метать'], 'Ukrainian': ['метати'], 'Old Novgorodian': ['метати'], 'Cyrillic': ['мѐтати'], 'Glagolitic': ['[Term?]'], 'Latin': ['mètati'], 'Slovene': ['metáti (tonal orthography)'], 'Old Czech': ['metati'], 'Czech': ['metat'], 'Polabian': ['micĕ'], 'Old Polish': ['miotać'], 'Polish': ['miotać', 'mietać (archaic)'], 'Slovak': ['metať'], 'Upper Sorbian': ['mjetać (obsolete)'], 'Lower Sorbian': ['mjataś']}	From the same root as *mestì (“to throw, to sweep”).  	
2720	mětati		v.tr. ipf.	1	sweep			metati	 ?	{'Old East Slavic': ['метати'], 'Belarusian': ['мятацца'], 'Russian': ['метать'], 'Ukrainian': ['метати'], 'Old Novgorodian': ['метати'], 'Cyrillic': ['мѐтати'], 'Glagolitic': ['[Term?]'], 'Latin': ['mètati'], 'Slovene': ['metáti (tonal orthography)'], 'Old Czech': ['metati'], 'Czech': ['metat'], 'Polabian': ['micĕ'], 'Old Polish': ['miotać'], 'Polish': ['miotać', 'mietać (archaic)'], 'Slovak': ['metať'], 'Upper Sorbian': ['mjetać (obsolete)'], 'Lower Sorbian': ['mjataś']}	From the same root as *mestì (“to throw, to sweep”).  	
27573	meteńje		n.	1	sweep							
37429	meteolog		m.anim.	1	meteologist	v z j	I	!	!	!	!	!
37428	meteologičny		adj.	1	meteological	v z j	I	!	!	!	!	!
36003	meteorit		m.	1	meteorite	v z j	I					
1424	meteorolog		m.anim.	1	meteorologist		I					
5974	mętež		m.	1	insurgency, rebellion, mutiny			mętežь	1	{'Old East Slavic': ['мѧтежь'], 'Old Ruthenian': ['мѧтежъ', 'метежь[1]'], 'Belarusian': ['мяцеж'], 'Ukrainian': ['метіж'], 'Old Cyrillic': ['мѧтежь'], 'Glagolitic': ['ⰿⱔⱅⰵⰶⱐ'], '→ Russian': ['мятеж'], 'Bulgarian': ['метеж'], 'Macedonian': ['метеж'], 'Cyrillic': ['метеж'], 'Latin': ['métež'], 'Slovene': ['mẹtež (tonal orthography)'], 'Old Czech': ['mětež', 'mietež'], 'Slovak': ['mätež']}	From *męsti +‎ *-ežь.  	
27575	mętežny		adj.	1	mutinous							
27576	męti	(mne)	v.tr. ipf.	1	crumple	v z		męti	1			
19850	metla		f.	1	broom			metъla	1	{'Old East Slavic': ['метла[2]'], 'Belarusian': ['мятла'], 'Russian': ['метла', 'метло n', 'мятло n (dialectal)'], 'Ukrainian': ['мітла'], 'Bulgarian': ['метла'], 'Macedonian': ['метла'], 'Cyrillic': ['мѐтла', 'метла (dialectal)'], 'Latin': ['mètla', 'metlȁ (dialectal)'], 'Slovene': ['métla'], 'Old Czech': ['metla'], 'Czech': ['metla'], 'Polabian': ['metlă'], 'Polish': ['miotła', 'miotło n (dialectal)'], 'Slovincian': ['mjotła'], 'Slovak': ['metla'], 'Upper Sorbian': ['mjetla (“wand”) (with -l- spread from mjetlica)', 'mjetło n'], 'Lower Sorbian': ['mjetła']}	From *mesti (“to throw, to toss away”) +‎ *-ъla. Reconstructed with -ъl- on basis of Polish miotełka (diminutive), as per Skok, Sławski. Alternatively, with suffix -ьl- on basis of Russian метёлка (metjólka) (diminutive). Trubachev tends towards -ъl- based on the possible borrowings Romanian mătură (“broom”), Aromanian meturã (“broom”), Albanian netullë (“broom”).  	
17783	metnųti těnj na	(+4)	v.pf.	1	cast a shadow							
397	metnųti		v.tr. pf.	1	throw, toss							
2867	metoda		f.	1	method		I					
2719	metr		m.	1	metre, meter		I					
35948	metrika		f.	1	metric	v z j	I					
2979	metro		n.	1	metro		I					
32882	metropolija		f.	1	metropolis		I					
27582	mezalians		m.	1	misalliance		F					
1369	mězga		f.	1	sap			mězga	1			
951	mgla		f.	1	mist, fog, haze			mьgla	1	{'Old East Slavic': ['мьгла', 'мегла', 'мгла'], 'Belarusian': ['імгла'], 'Russian': ['мгла'], 'Rusyn': ['молга'], 'Ukrainian': ['імла'], 'Cyrillic': ['магла'], 'Glagolitic': ['ⰿⱐⰳⰾⰰ'], 'Bulgarian': ['мъгла'], 'Macedonian': ['магла'], 'Latin': ['màgla'], 'Chakavian (Vrgada)': ['maglȁ'], 'Kajkavian (Bednja)': ['mīēglȍ'], 'Slovene': ['məglȁ', 'məgla (tonal orthography)'], 'Old Czech': ['mlha'], 'Czech': ['mlha'], 'Bohemian (Chod dialect)': ['mhla'], 'Polabian': ['m’åglă'], 'Polish': ['mgła'], 'Slovak': ['hmla'], 'Slovincian': ['mgla'], 'Upper Sorbian': ['mihel', 'mhła'], 'Lower Sorbian': ['mła']}	From Proto-Balto-Slavic *míglāˀ, from Proto-Indo-European *h₃mígʰleh₂ (“mist, cloud”).  	
9093	mglati		v.intr. ipf.	1	fog, fog up			mьglati	1			
4135	mglisty		adj.	1	foggy							
4804	mi		pron.pers.	1	to me			mi	1			
36338	midija		f.	2	mussel	v bg						
9095	mig		m.	1	wink, blink			migъ	1	{'Belarusian': ['мiг'], 'Russian': ['миг'], 'Ukrainian': ['миг'], 'Bulgarian': ['миг'], 'Macedonian': ['миг'], 'Cyrillic': ['миг'], 'Latin': ['mȋg'], 'Slovene': ['mȋg (tonal orthography)'], 'Czech': ['mih'], 'Polish': ['mig'], 'Slovak': ['mih']}	It can be analyzed аs a verbal noun of *migati.  	
9097	migańje		n.sg.	1	winking							
2180	migati		v.intr. ipf.	1	wink, blink			migati	1			
5980	migdalj		m.	1	almond							
858	mignųti		v.intr. pf.	1	wink, blink							
35246	migracija		f.	1	migration	v z j	I					
37169	migrena		f.	1	migraine	v z j	I	!	!	!	!	!
37488	mikrob		m.	1	microbe	v z j	I	!	!	!	!	!
37038	mikrobiologija		f.	1	microbiology	v z j	I	!	!	!	!	!
27597	mikrobus		m.	1	minibus		I					
37222	mikrofon		m.	1	microphone	v z j	I	!	!	!	!	!
23018	mikrogram		m.	1	microgramme, microgram		I					
23012	mikroskop		m.	1	microscope		I					
23013	mikroskopičny		adj.	1	microscopic		I					
31744	mikrovaľna peć		f.	1	microwave oven							
31745	mikrovȯlnova peć		f.	2	microwave oven							
2724	miliard		num.card.	1	milliard, billion [10^9]		I					
2218	milicija		f.	1	militia		I					
23016	miligram		m.	1	milligramme, milligram		I					
23022	mililitr		m.	1	millilitre, milliliter		I					
23014	milimetr		m.	1	millimetre, millimeter		I					
235	milion		num.card.	1	million		I					
5317	militantny		adj.	1	militant		I					
32741	militarizm		m.sg.	1	militarism		I					
21341	milja		f.	1	mile		I					
2726	miljny kamenj		m.	1	milestone							
36967	milo		adv.		nicely, prettily, pleasantly			!	!	!	!	!
16485	milosŕďje		n.sg.	1	mercy, charity							
16486	milosŕdny		adj.	1	merciful			milosьrdьnъ	1			
23333	milosť		f.	2	grace, favour, favor			milostь	1	{'Old East Slavic': ['милость'], 'Russian': ['милость'], 'Ukrainian': ['милість'], 'Old Church Slavonic': ['милость'], 'Bulgarian': ['милост'], 'Macedonian': ['милост'], 'Cyrillic': ['милост'], 'Latin': ['milōst'], 'Old Czech': ['milost'], 'Czech': ['milost'], 'Old Polish': ['miłość'], 'Polish': ['miłość']}	From Proto-Balto-Slavic *meilastis, from Proto-Indo-European *meyHlostis. Morphologically from *milъ + *-ostь. Cognate with Lithuanian mielastis.  	
27599	milostivy		adj.	1	gracious			milostivъ	1	{'Old East Slavic': ['милостивый'], 'Belarusian': ['міласцівы'], 'Ukrainian': ['милостивий', 'милостивий'], 'Russian': ['милостивый'], 'Old Cyrillic': ['милостивъ'], 'Glagolitic': ['ⰿⰺⰾⱁⱄⱅⰺⰲⱏ'], 'Bulgarian': ['милостив'], 'Macedonian': ['милостив'], 'Cyrillic': ['мѝлостӣв'], 'Latin': ['mìlostīv'], 'Slovene': ['milostív (tonal orthography)'], 'Czech': ['milostivý'], 'Polish': ['miłościwy'], 'Slovak': ['milostivý']}	From *milostь (“mercy”) +‎ *-ivъ.  	
34780	milostynja		f.	1	alms	v j						
9110	milovany		adj.	3	beloved	cs						
9111	milovati		v.tr. ipf.	3	love	cs		milovati	1			
27606	milovati		v.tr. ipf.	2	caress, fondle	ub sh bm		milovati	1			
36249	milovati		v.tr. ipf.	2	cherish	pl sk sh		milovati	1			
1898	mily		adj.	1	sweet, nice, pleasant							
34881	mim		m.anim.	1	mime artist		I					
32128	mimičny		adj.	1	mimic		I					
34882	mimika		f.	1	body language, gesture		I					
746	mimo	(+2)	prep.	1	past, by			mimo	1	{'Old East Slavic': ['мимо'], 'Old Ruthenian': ['мимо', 'мымо (dialectal)'], 'Belarusian': ['міма', 'мімо (dialectal)'], 'Ukrainian': ['мимо'], 'Russian': ['мимо'], 'Old Cyrillic': ['мимо'], 'Glagolitic': ['ⰿⰺⰿⱁ'], 'Bulgarian': ['мимо (obsolete)'], 'Cyrillic': ['мимо', 'мимо'], 'Latin': ['mimo', 'mimo'], 'Slovene': ['mȋmo', 'mȇmo', 'mȋm (dialectal)'], 'Old Czech': ['mimo'], 'Czech': ['mimo', 'mímo', 'nimo (dialectal)'], 'Polabian': ['maimü'], 'Old Polish': ['mimo', 'miemo'], 'Polish': ['mimo', 'mńimo', 'ḿimoe (dialectal)'], 'Slovak': ['mimo'], 'Slovincian': ['ḿimo', 'ḿimuo', 'mimœ'], 'Lower Sorbian': ['mimo'], 'Upper Sorbian': ['nimo']}	From *minǫti (“to pass”) +‎ *-mo.  	
19851	mimohodęći		adv.	1	in passing							
17786	mimohodny		adj.	1	incidental							
5992	mimohodom		adv.	1	incidentally, by the way, in passing							
22303	mimovoljno		adv.	2	involuntarily, unintentionally	ub z						
22302	mimovoljny		adj.	2	involuntary, unintentional	ub z						
405	minaret		m.	1	minaret	v z j	I					
16301	mineral		m.	1	mineral	v z j	I					
16302	mineraľna voda		f.	1	mineral water	v z j	I					
9117	minet		m.	2	blow job	ru bg	I					
35302	miniatura		f.	1	miniature	v z j	I					
27613	minibus		m.	1	minibus		I					
36355	minimalističny		adj.	1	minimalistic	v z j	I					
36354	minimalizm		m.sg.	1	minimalism	v z j	I					
18718	minimalizovati		v.tr. ipf./pf.	1	minimise, minimize		I					
2916	minimaľny		adj.	1	minimal		I					
2732	minimum		m.	1	minimum		I					
23466	Ministerstvo Finansov		n.	1	Ministry of Finances		I					
23477	Ministerstvo Obråny		n.	1	Ministry of Defense							
35642	Ministerstvo Pravosųďja		n.		Ministry of Justice							
23326	Ministerstvo Vněšnjih Děl		n.	1	Ministry of Foreign Affairs							
23327	Ministerstvo Vnųtrišnjih Děl		n.	1	Ministry of Internal Affairs							
2730	ministerstvo		n.	1	ministry		I					
2733	ministr		m.anim.	1	minister		I					
20482	minovati		v.tr. ipf.	1	elapse, pass, pass by			minovati	1	{'Old East Slavic': ['миновати'], 'Belarusian': ['миновати (obsolete)'], 'Russian': ['миновать'], 'Ukrainian': ['минувати'], 'Cyrillic': ['миновати'], 'Glagolitic': ['[Term?]'], 'Bulgarian': ['минавам'], 'Macedonian': ['минува'], 'Latin': ['minòvati'], 'Slovene': ['minováti (tonal orthography) (obsolete)'], 'Old Czech': ['minovati'], 'Czech': ['minovat'], 'Old Polish': ['minować'], 'Polish': ['minować']}	From *minǫti (“to pass”) +‎ *-ovati.  	
23520	Minsk		m.sg.	1	Minsk							
17788	minųlosť		f.sg.	2	past							
2734	minųly		adj.	1	past							
16969	minus		m.	1	minus	v z j	I					
2727	minuta		f.	1	minute		I					
888	minųti		v.tr. pf.	1	elapse, pass, pass by			minǫti	1	{'Old East Slavic': ['минꙋти'], 'Belarusian': ['мінуць'], 'Russian': ['минуть'], 'Ukrainian': ['минути'], 'Old Cyrillic': ['минѫти'], 'Glagolitic': ['[Term?]'], 'Bulgarian': ['мина'], 'Macedonian': ['мине'], 'Cyrillic': ['минути'], 'Latin': ['mínuti'], 'Slovene': ['minīti (tonal orthography)'], 'Old Czech': ['minúti'], 'Czech': ['minout'], 'Bohemian (Chod dialect)': ['minout'], 'Moravian (Mistřice)': ['minút'], 'Slovak': ["minúť'"], 'Old Polish': ['minąć'], 'Polish': ['minąć'], 'Slovincian': ['ḿïnǫc (Lorentz Pomor. I dictionary)'], 'Upper Sorbian': ['minyć'], 'Lower Sorbian': ['minuś']}	From the root of *mijati (“to pass”) + *-nǫti, from Proto-Indo-European *mey-. Cognate with Latin meō (“to go, to pass”) (infinitive meāre).  	
2401	mir		m.sg.	1	peace			mirъ	1	{'Belarusian': ['мір'], 'Russian': ['мир', 'миръ', 'міръ→ Kildin Sami'], 'Ukrainian': ['мир'], 'Old Cyrillic': ['миръ'], 'Glagolitic': ['ⰿⰹⱃⱏ'], 'Bulgarian': ['мир'], 'Macedonian': ['мир'], 'Cyrillic': ['мир'], 'Latin': ['mȋr', 'mijer', 'mir', 'mier', 'mijer'], 'Slovene': ['mȋr (tonal orthography)'], 'Old Czech': ['mír', 'mier'], 'Czech': ['mír'], 'Kashubian': ['mir', 'mier'], 'Old Polish': ['mir', 'mier', 'ḿyr', 'mńir', 'mńyr'], 'Polish': ['mir'], 'Slovak': ['mier'], 'Slovincian': ['ḿir', 'mïr', 'ḿïr', 'mir'], 'Upper Sorbian': ['měr'], 'Lower Sorbian': ['měr']}	From Proto-Balto-Slavic *meiˀrás, from Proto-Indo-European *mey(H)-ró-s, its Baltic cognates are: Lithuanian mieras (“peace”), Latvian miêrs (“peace”), compare also Albanian mirë (“good”). There may be two Indo-European roots involved, *mey- (“to tie, strengthen”) and *mehh₁- (“soft, mild”). Root-cognates (with different suffixes) include, with the former: Ancient Greek μίτος (mítos, “warp thread”), Proto-Indo-Iranian *mitrás (literally “(that which) causes binding”) (Old Persian 𐎷𐎰𐎼 (mi-θ-r), and Sanskrit मित्र (mitra)); with the latter:  Proto-Slavic *milъ (“nice, gentle, mild”), Latin mītis (“mild, calm, peaceful”).[1] The dual meaning of "peace" and "world" is unique to Slavic, and scholarly opinion is divided on whether this is a purely semantic development (via a meaning of "pact, friendship" to "community, society" to "ecumene, inhabited world") or alternatively an early conflation of two words, with the meaning "world" derived only from the root meaning "to bind", and the meaning "peace" derived from the root meaning "gentle, mild".[2]  	
20488	mir		m.sg.	1	quiet			mirъ	1	{'Belarusian': ['мір'], 'Russian': ['мир', 'миръ', 'міръ→ Kildin Sami'], 'Ukrainian': ['мир'], 'Old Cyrillic': ['миръ'], 'Glagolitic': ['ⰿⰹⱃⱏ'], 'Bulgarian': ['мир'], 'Macedonian': ['мир'], 'Cyrillic': ['мир'], 'Latin': ['mȋr', 'mijer', 'mir', 'mier', 'mijer'], 'Slovene': ['mȋr (tonal orthography)'], 'Old Czech': ['mír', 'mier'], 'Czech': ['mír'], 'Kashubian': ['mir', 'mier'], 'Old Polish': ['mir', 'mier', 'ḿyr', 'mńir', 'mńyr'], 'Polish': ['mir'], 'Slovak': ['mier'], 'Slovincian': ['ḿir', 'mïr', 'ḿïr', 'mir'], 'Upper Sorbian': ['měr'], 'Lower Sorbian': ['měr']}	From Proto-Balto-Slavic *meiˀrás, from Proto-Indo-European *mey(H)-ró-s, its Baltic cognates are: Lithuanian mieras (“peace”), Latvian miêrs (“peace”), compare also Albanian mirë (“good”). There may be two Indo-European roots involved, *mey- (“to tie, strengthen”) and *mehh₁- (“soft, mild”). Root-cognates (with different suffixes) include, with the former: Ancient Greek μίτος (mítos, “warp thread”), Proto-Indo-Iranian *mitrás (literally “(that which) causes binding”) (Old Persian 𐎷𐎰𐎼 (mi-θ-r), and Sanskrit मित्र (mitra)); with the latter:  Proto-Slavic *milъ (“nice, gentle, mild”), Latin mītis (“mild, calm, peaceful”).[1] The dual meaning of "peace" and "world" is unique to Slavic, and scholarly opinion is divided on whether this is a purely semantic development (via a meaning of "pact, friendship" to "community, society" to "ecumene, inhabited world") or alternatively an early conflation of two words, with the meaning "world" derived only from the root meaning "to bind", and the meaning "peace" derived from the root meaning "gentle, mild".[2]  	
27623	miraž		m.	1	mirage		I					
20489	miriti		v.tr. ipf.	1	reconcile			miriti	1	{'Old East Slavic': ['мирити'], 'Belarusian': ['мірыць'], 'Russian': ['мирить'], 'Ukrainian': ['мирити'], 'Bulgarian': ['миря'], 'Macedonian': ['мири'], 'Cyrillic': ['мирити'], 'Latin': ['míriti'], 'Slovene': ['miríti (tonal orthography)'], 'Old Czech': ['miřiti'], 'Old Polish': ['mirzyć'], 'Slovak': ['mieriť'], 'Upper Sorbian': ['měrić']}	From *mirъ +‎ *-iti.  	
404	mirny		adj.	1	peaceful							
893	misija		f.	1	mission		I					
35360	misionaŕ		m.	1	missionary	v z j	I					
5201	miska		f.	1	bowl			misъka	1			
37090	Missisipi		f.indecl.	1	Mississippi	v z j	I	!	!	!	!	!
23300	mističny		adj.	1	mystic		I					
35601	mistifikacija		f.	1	hoax, mystification	v z bg	I					
23299	mistik		m.anim.	1	mystic		I					
23281	mit		m.	1	myth		I					
23282	mitičny		adj.	1	mythical		I					
23284	mitologičny		adj.	1	mythological		I					
23283	mitologija		f.	1	mythology		I					
33009	mizantrop		m.anim.	1	misanthrope		I					
33010	mizantropija		f.	1	misanthropy		I					
36099	mjau		intj.	1	meow							
36596	mjaukati		v.intr. ipf.	1	meow	v z j						
36597	mjauknųti		v.intr. pf.	1	meow	v z j						
37221	mjusli		n.indecl.	1	muesli, cereal	v z j	G	!	!	!	!	!
32735	mjuzikl		m.	1	musical		E					
27631	mlåćeńje		n.sg.	1	thrashing, threshing							
17789	mlådčica		f.	1	toddler							
17790	mlådčik		m.anim.	1	toddler							
27633	mlådę		n.		cub			moldę	1			
167	mlådec		m.anim.	1	youngster, boy							
9146	mlådečstvo		n.sg.	1	boyhood							
27636	mlådenec		m.anim.	1	adolescent			moldenьcь	1	{'Old Cyrillic': ['младеньць'], 'Glagolitic': ['ⰿⰾⰰⰴⰵⱀⱐⱌⱐ'], 'Russian': ['младенец'], 'Bulgarian': ['младенец'], 'Macedonian': ['младенец'], 'Cyrillic': ['младенац'], 'Latin': ['mlàdenac'], 'Slovene': ['mladenec'], 'Old Czech': ['mládenec'], 'Czech': ['mládenec'], 'Polish': ['młodzieniec'], 'Slovak': ['mládenec'], 'Lower Sorbian': ['młodźenc'], 'Upper Sorbian': ['młodźenc']}	From Proto-Balto-Slavic *maldenikas, equivalet to *moldъ +‎ *-ьcь. Cognate with Old Prussian maldenikis (“child”).  	
27637	mlådensky		adj.	1	adolescent							
27638	mlåděti		v.intr. ipf.	1	become younger			molděti	1			
27639	mlådež		f.	1	youth (collective)			moldežь	1	{'Old East Slavic': ['молодежь (occasionally молодѣжь)'], 'Belarusian': ['молодзяж', 'молодзéж', 'моладзеш'], 'Russian': ['молодежь', 'молодёжь'], 'Ukrainian': ['молодіж'], 'Old Church Slavonic': ['младежь (occasionally младѣжь)'], 'Bulgarian': ['младеж f'], 'Macedonian': ['младеж'], 'Cyrillic': ['младеж'], 'Latin': ['mlȁdež'], 'Slovene': ['mlȃdež (“new moon”)'], 'Old Czech': ['mládež'], 'Czech': ['mládež'], 'Polish': ['młodzież'], 'Slovak': ['mládež']}		
